code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,total_number_of_click,total_score,externalquiz,forumng,glossary,homepage,oucontent,ouelluminate,ouwiki,page,resource,subpage,url,date_registration,date_unregistration,final_result
1,1,482856,0,2,3,0,1,0,60,0,1556,154.415,17,121,1,119,37,13,12,3,108,185,76,-23,0,1
1,1,483275,1,12,2,8,0,0,90,0,183,43.49,7,2,0,30,7,0,0,0,17,25,6,-162,0,1
1,1,483470,1,12,3,4,0,0,120,0,73,5.565,3,0,0,7,3,0,0,0,3,13,8,-25,0,1
1,1,483818,0,8,2,6,0,1,120,0,1548,170.045,14,136,0,124,56,10,9,1,57,164,68,-55,0,1
1,1,483869,1,5,1,1,0,0,180,1,1401,33.955,15,110,0,74,19,23,17,1,59,133,68,-16,0,1
1,1,484266,1,10,1,1,0,0,120,0,294,14.28,6,17,0,26,18,0,0,0,17,32,0,-176,124,0
1,1,484754,1,7,1,0,1,1,120,0,16,0,0,0,0,1,1,0,0,1,1,2,3,-102,-3,0
1,1,484816,1,9,1,3,0,0,60,0,396,36.1,5,24,4,20,9,0,3,0,27,38,15,-86,0,1
1,1,484999,1,8,1,7,0,0,120,0,237,4.74,4,26,0,24,9,0,0,1,5,14,10,-29,47,0
1,1,485464,1,1,2,1,0,1,180,0,814,94.21,8,52,0,65,28,1,11,1,34,69,41,-46,0,1
1,1,485519,0,6,2,2,0,0,120,0,67,0,1,6,1,6,3,0,2,0,5,8,6,-142,18,0
1,1,485532,1,0,2,5,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,0,1
1,1,485766,1,2,2,0,0,0,60,0,1373,168.76,8,137,0,105,42,6,23,0,86,80,41,-141,0,1
1,1,485943,0,0,0,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-274,-271,0
1,1,487247,1,2,2,5,0,1,210,0,872,14.395,9,38,0,46,17,8,12,0,15,96,3,-225,80,0
1,1,487267,0,10,1,0,1,0,60,1,537,3.6,5,23,0,33,15,2,20,1,15,77,22,-28,34,0
1,1,487711,0,9,3,0,0,0,120,0,1980,190.405,8,166,0,103,58,1,25,0,86,159,75,-58,0,1
1,1,488694,1,7,3,0,0,0,60,0,87,0,0,2,0,1,0,0,1,0,9,20,8,-48,27,0
1,1,489291,0,6,1,5,1,1,120,0,772,13.565,2,94,0,69,8,1,9,0,25,89,32,-18,0,1
1,1,489313,1,11,3,2,0,0,60,0,60,1.54,2,0,0,4,3,0,0,0,2,7,8,-80,73,0
1,1,491106,1,7,1,3,1,0,60,0,978,99.77,8,106,1,67,19,24,22,1,104,179,49,-73,0,1
1,1,491108,0,11,2,2,0,0,60,0,1298,171.49,11,70,0,113,53,14,13,1,49,140,83,-25,0,1
1,1,491693,1,8,2,6,0,1,120,0,513,21.345,9,41,0,41,23,1,3,1,16,54,24,-11,0,1
1,1,491757,1,6,1,1,0,1,210,1,1472,20.06,20,205,0,63,12,2,9,2,28,87,23,-83,152,0
1,1,491885,0,0,1,8,1,1,210,1,72,0,0,0,0,6,0,0,0,2,3,4,10,-22,-8,0
1,1,491914,1,8,2,1,0,0,60,0,782,110.79,15,68,1,82,46,9,12,0,27,60,5,-53,0,1
1,1,492177,1,1,3,1,0,1,120,0,644,22.13,5,81,0,9,12,2,20,0,33,66,49,-119,0,1
1,1,492371,0,11,2,3,0,0,60,1,984,146.815,8,70,1,94,64,2,15,0,47,120,11,-72,0,1
1,1,492613,0,3,2,7,0,0,60,0,1092,138,7,205,0,52,42,7,18,0,53,127,34,-36,0,1
1,1,492993,1,0,2,6,0,0,60,0,187,12.85,0,2,0,13,13,0,0,1,12,11,2,-59,0,1
1,1,493365,1,6,2,0,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-116,27,0
1,1,493984,0,0,2,4,0,0,60,0,1014,36.795,7,71,0,70,25,2,28,2,45,53,39,-88,146,0
1,1,494341,0,6,2,1,0,0,60,0,1178,91.42,22,77,1,81,45,3,11,0,63,200,34,-43,0,1
1,1,494637,1,6,2,3,0,0,80,0,4826,183.005,52,457,17,231,35,28,70,4,178,652,93,-28,0,1
1,1,494806,1,10,1,9,1,0,90,0,16,0,0,1,0,2,0,0,0,0,2,4,3,-144,0,1
1,1,494919,0,10,2,1,0,0,60,1,2613,136.38,65,297,2,162,86,15,18,0,94,381,56,-164,0,1
1,1,495115,0,1,1,2,0,0,90,1,421,21.3,11,38,2,45,8,7,7,0,21,77,16,-153,95,0
1,1,495298,0,11,2,5,0,0,60,0,91,1.14,4,0,0,13,4,0,1,1,7,16,5,-25,52,0
1,1,495734,1,9,2,6,0,0,60,0,2272,115.565,18,76,4,132,51,0,20,2,190,506,44,-8,0,1
1,1,495786,1,10,3,0,0,0,120,1,55,0,0,7,0,4,1,0,0,1,0,6,5,-53,0,1
1,1,496217,1,11,2,9,0,0,60,0,383,11.255,4,19,0,20,12,5,1,0,15,26,21,-58,0,1
1,1,496542,1,4,1,5,0,0,60,0,1182,28.49,16,151,0,98,35,1,15,1,39,120,46,-179,143,0
1,1,496564,0,12,2,4,0,0,120,0,826,164.46,11,93,0,72,16,18,5,0,25,114,11,-171,0,1
1,1,496601,0,9,3,7,0,0,80,0,2892,109.575,24,228,6,212,35,7,24,1,84,224,239,-30,0,1
1,1,497405,1,9,3,8,2,0,120,0,35,0,1,0,0,3,0,0,0,1,2,6,6,-143,-4,0
1,1,497475,1,6,1,7,1,0,60,0,362,17.29,4,45,0,24,8,6,9,2,25,51,24,-51,95,0
1,1,497584,0,6,2,3,0,0,90,1,80,2.55,0,3,0,8,5,0,0,0,4,6,4,-65,27,0
1,1,497898,0,11,2,3,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,-16,0
1,1,498320,0,10,2,8,0,0,70,1,617,116.14,12,29,1,30,14,1,6,1,16,88,5,-15,0,1
1,1,498363,0,0,1,6,0,1,120,1,451,34.14,10,7,0,53,21,4,0,0,37,53,21,5,226,0
1,1,498432,0,11,2,9,0,0,150,0,240,24.235,4,11,0,31,11,0,3,0,12,29,15,-53,152,0
1,1,498527,1,10,3,6,0,0,60,0,1482,119.625,8,73,0,95,93,9,16,0,64,207,23,-80,0,1
1,1,498835,0,8,2,9,1,0,60,0,1622,123.955,28,89,0,87,36,8,28,3,47,147,59,-92,0,1
1,1,499056,1,7,2,2,0,0,120,0,1207,138.845,27,44,9,94,38,2,26,1,102,197,33,-27,0,1
1,1,499246,0,11,2,5,0,0,180,1,428,97.66,9,24,0,33,16,1,10,1,25,54,7,-66,0,1
1,1,499557,1,10,2,9,0,0,60,0,1327,141.365,23,92,0,84,27,1,17,3,92,173,29,-22,0,1
1,1,500006,1,3,2,2,0,1,210,1,653,100.21,8,122,0,73,18,8,17,0,29,48,25,-34,0,1
1,1,500136,0,2,2,0,0,0,120,0,2593,148.465,14,174,6,117,57,9,34,2,114,170,65,-151,0,1
1,1,500459,0,11,1,4,0,0,60,0,1079,87.8,7,156,1,126,46,5,19,1,41,81,39,-53,0,1
1,1,500522,0,0,2,6,0,0,60,0,391,7.265,5,27,0,26,13,1,1,2,15,50,14,-27,139,0
1,1,500766,0,9,3,1,0,0,60,0,2308,164.995,13,212,0,177,35,0,13,1,57,195,72,-48,0,1
1,1,501158,1,2,1,0,0,0,120,0,1374,120.84,16,142,0,100,27,43,25,1,73,136,36,-15,0,1
1,1,501960,0,8,2,3,0,0,60,0,958,139.54,16,39,1,101,29,9,12,1,55,173,53,-94,0,1
1,1,502136,0,5,2,0,0,0,120,0,1399,175.62,12,64,0,133,57,0,20,2,71,176,82,-53,0,1
1,1,502554,1,8,3,9,1,0,60,0,1708,187.84,8,94,2,127,44,10,18,6,108,402,58,-16,0,1
1,1,502697,1,12,2,6,0,0,60,0,1656,104.345,13,105,0,148,88,10,20,0,86,140,57,-22,0,1
1,1,502736,1,1,1,9,0,1,120,0,132,0.2,3,11,0,16,2,2,0,0,3,29,10,4,0,1
1,1,502903,1,8,1,9,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34,27,0
1,1,503086,0,5,1,0,0,0,60,0,2580,158.475,23,112,45,127,22,18,20,1,126,376,39,-82,0,1
1,1,503100,1,3,1,6,0,0,120,0,173,11.725,3,5,0,14,8,3,0,0,18,31,11,2,109,0
1,1,503120,1,8,1,4,1,0,120,0,2928,100.18,27,174,3,117,21,17,24,1,131,392,90,-74,0,1
1,1,503170,1,8,2,7,0,0,120,0,2039,75.835,44,173,0,138,52,4,17,3,105,199,41,-53,0,1
1,1,503368,0,11,1,8,0,0,60,0,920,85.5,9,85,0,74,38,9,15,0,53,96,25,-58,0,1
1,1,503497,1,12,1,9,0,0,60,0,1566,143.55,13,137,6,79,20,4,37,0,77,254,50,-15,0,1
1,1,503731,1,11,2,5,2,0,90,0,184,6.835,1,18,0,9,4,2,5,0,1,10,7,-135,0,1
1,1,503926,0,0,2,7,0,0,60,0,919,91.27,14,80,0,72,28,8,9,0,45,132,25,-102,0,1
1,1,504246,0,7,2,3,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,-5,0
1,1,504602,1,0,3,2,1,0,120,0,119,0,0,6,0,10,1,0,0,2,1,17,11,-146,-4,0
1,1,504819,0,0,1,5,0,0,60,0,1230,99.585,12,46,1,119,53,11,17,0,42,135,37,-157,0,1
1,1,505311,1,9,1,4,0,0,120,0,1182,143.3,10,40,0,66,42,2,16,0,55,88,34,-153,0,1
1,1,505579,0,7,2,3,0,0,60,0,1182,108.83,10,54,0,89,44,6,22,1,57,134,81,-50,0,1
1,1,506056,1,6,1,0,0,0,120,0,401,26.175,4,6,0,33,19,3,4,1,30,93,28,-53,0,1
1,1,506767,0,4,1,9,0,0,60,0,756,85.545,12,27,0,67,45,5,6,1,35,96,19,-100,0,1
1,1,506785,1,1,2,7,0,0,120,0,946,95.655,9,35,3,75,29,12,22,0,28,87,46,-140,0,1
1,1,506829,0,6,2,6,0,1,210,0,513,29.53,21,32,0,50,16,4,6,1,26,87,10,-25,150,0
1,1,507730,1,9,1,2,0,0,60,0,44,1.875,1,0,0,4,3,0,0,0,5,5,3,-9,0,1
1,1,508934,0,11,1,4,1,0,60,0,1766,127.01,14,169,0,170,26,15,30,2,66,179,118,-98,0,1
1,1,509634,1,0,1,7,0,1,240,1,835,20.56,14,58,0,86,20,0,8,0,58,170,19,-52,151,0
1,1,509680,1,10,2,9,0,0,60,0,2,0,0,0,0,0,0,0,0,0,0,1,1,-29,-1,0
1,1,509873,0,11,2,2,0,1,180,0,92,0.94,2,3,0,7,1,2,3,0,9,26,12,-25,0,1
1,1,510195,1,9,2,4,0,0,60,0,2542,135.96,8,141,2,203,23,4,20,0,59,199,202,-46,0,1
1,1,510530,1,12,2,6,1,0,120,0,1213,19.165,20,44,0,56,46,5,17,0,66,160,60,-160,178,0
1,1,511109,1,3,3,0,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-114,0,1
1,1,511271,0,7,1,2,0,1,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,1
1,1,511514,1,0,2,4,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,27,0
1,1,511544,0,5,2,4,1,1,150,0,7,6.015,0,0,0,3,0,0,0,0,0,0,0,-21,0,1
1,1,511569,0,8,1,3,1,0,60,1,440,6.865,2,29,0,25,16,2,3,0,31,58,29,-23,53,0
1,1,511576,1,1,2,1,0,0,60,0,878,29.335,8,105,0,74,25,2,4,2,30,97,20,-27,0,1
1,1,511949,0,7,1,7,0,0,60,0,1030,42.295,19,84,0,62,36,3,9,2,54,101,25,-29,0,1
1,1,511958,0,6,1,6,1,0,60,0,163,0,3,10,0,11,2,0,1,3,7,22,20,-22,16,0
1,1,512080,0,9,2,2,0,0,120,0,755,96.225,8,37,0,63,32,0,9,1,56,117,19,-22,0,1
1,1,512404,0,6,2,0,0,0,180,1,133,1.2,7,4,0,15,5,0,2,1,11,21,6,-22,81,0
1,1,512861,0,11,2,4,0,1,120,0,1836,118.16,50,91,1,105,45,15,16,0,66,287,25,-68,0,1
1,1,513246,0,6,1,1,0,1,120,0,545,8.93,4,79,0,37,16,9,1,1,16,30,14,-30,119,0
1,1,513396,0,11,3,4,0,1,180,0,486,34.665,10,20,0,33,27,5,12,0,30,32,10,-10,0,1
1,1,513687,1,6,1,2,1,0,60,0,1776,9.13,7,175,0,70,13,3,14,1,68,221,77,-123,108,0
1,1,513773,0,9,3,7,0,0,90,0,656,91.075,6,31,0,46,18,1,12,0,28,123,31,-93,0,1
1,1,513854,1,0,1,1,1,0,60,0,3604,146.495,29,349,3,218,57,13,78,2,168,353,136,-98,0,1
1,1,514028,1,7,2,3,0,1,120,0,109,0,4,0,0,7,5,0,0,0,10,15,8,-23,30,0
1,1,514218,0,12,1,9,0,0,60,0,26,0,1,0,0,3,1,0,0,0,4,1,2,-53,46,0
1,1,514300,0,12,2,2,0,1,180,0,504,75.3,7,7,1,36,26,0,2,0,31,56,9,-53,0,1
1,1,514633,1,6,1,1,1,1,120,1,464,8.045,6,20,0,29,8,9,6,0,31,54,43,10,0,1
1,1,514773,0,8,2,8,0,0,120,0,581,33.18,8,47,0,47,17,7,6,0,14,53,38,-18,132,0
1,1,515046,1,11,1,3,0,0,60,1,1970,168.135,20,201,2,170,22,85,22,2,66,297,91,-85,0,1
1,1,515170,0,12,2,7,1,0,60,0,1731,93.025,14,124,1,90,26,26,34,1,75,185,85,-25,0,1
1,1,515595,1,10,2,0,1,1,180,0,1687,105.955,18,189,0,105,41,2,13,0,57,165,32,-61,0,1
1,1,515812,0,3,2,4,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-8,0
1,1,515903,0,6,2,7,0,0,120,0,1307,135.795,34,112,0,134,43,1,26,5,54,128,34,-61,0,1
1,1,515945,1,9,2,8,0,0,60,0,1232,178.03,9,136,0,119,36,6,17,2,60,133,64,-23,0,1
1,1,516010,0,5,0,0,0,0,60,0,1164,102.92,28,107,0,102,44,2,28,1,85,130,35,-77,0,1
1,1,516281,1,10,2,6,0,1,120,0,653,37.515,7,10,0,85,30,11,1,1,48,66,7,-10,0,1
1,1,516398,1,5,3,0,1,0,60,0,1130,95.875,37,50,1,80,25,18,16,0,89,176,57,-142,0,1
1,1,516450,0,1,2,8,0,1,150,0,1349,164.08,22,155,0,141,37,16,27,0,56,160,15,-24,0,1
1,1,516843,1,10,2,7,1,0,120,0,2393,53.89,24,193,2,114,36,6,16,2,111,313,92,-16,219,0
1,1,517646,0,4,3,4,0,1,180,0,2422,120.335,40,191,2,139,36,15,48,1,63,222,69,-52,0,1
1,1,517726,1,7,1,0,0,1,120,0,54,0.86,3,9,0,6,1,0,0,0,0,14,2,-20,51,0
1,1,518097,1,10,2,1,1,1,120,1,686,14.8,7,53,0,36,17,2,5,2,40,99,34,-66,0,1
1,1,518155,1,9,3,6,0,1,120,0,507,13.83,10,14,0,54,19,0,3,0,43,93,36,-21,216,0
1,1,518349,1,5,1,1,0,0,60,1,3570,107.27,34,272,0,132,79,43,31,1,103,277,78,-152,0,1
1,1,518436,1,5,1,0,0,0,120,0,1464,139.15,7,91,1,96,28,21,24,1,75,211,66,-58,0,1
1,1,518451,1,0,2,3,0,0,60,0,15,0,0,0,0,1,0,0,0,1,0,0,2,-150,-10,0
1,1,519094,0,10,2,2,0,0,60,0,2924,84.48,7,207,0,120,54,20,23,1,130,257,70,-61,0,1
1,1,519102,1,1,1,8,1,0,60,0,2672,79.1,27,147,2,142,97,23,33,1,116,301,99,-73,0,1
1,1,519491,0,12,2,5,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-156,-3,0
1,1,520026,1,3,2,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,-31,0
1,1,520092,1,7,1,1,0,0,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-128,30,0
1,1,520400,1,9,2,1,0,1,120,0,837,73.96,20,39,0,46,44,1,14,0,43,37,5,-28,0,1
1,1,520751,0,4,1,8,0,0,60,0,517,5.205,2,56,0,29,13,1,4,3,17,40,4,-36,75,0
1,1,521160,0,1,2,1,0,1,120,0,1522,106.925,23,75,0,97,27,20,25,1,97,315,67,-21,0,1
1,1,521404,1,0,2,5,0,0,60,0,828,174.85,9,69,0,65,22,4,14,0,36,160,14,-72,0,1
1,1,521709,1,1,2,8,0,0,120,0,393,137.445,7,23,0,35,14,5,10,0,29,32,6,-89,0,1
1,1,521742,1,6,1,1,0,0,120,0,2088,77.825,46,68,0,157,129,4,21,0,116,336,52,-58,0,1
1,1,521755,0,5,1,2,0,1,120,0,1130,10.19,5,135,0,64,16,34,12,1,52,97,49,-115,65,0
1,1,522538,0,9,2,5,0,0,180,0,358,17.2,8,31,4,34,10,0,4,3,17,48,29,-80,63,0
1,1,522572,1,7,2,1,0,0,60,0,1239,102.49,22,39,1,88,50,13,12,1,95,240,54,-155,0,1
1,1,522654,1,6,3,5,0,0,60,0,773,145.84,7,52,0,78,31,1,20,0,37,52,25,-36,0,1
1,1,522739,0,11,1,4,1,1,180,1,9,0,0,0,0,3,0,0,0,0,1,1,2,-93,27,0
1,1,522878,1,12,1,5,1,1,120,0,979,21.69,20,16,0,50,18,2,10,0,49,152,9,-86,215,0
1,1,523392,0,4,1,0,1,0,60,0,1220,43.47,10,111,1,72,21,6,16,2,44,98,68,-119,0,1
1,1,524020,1,1,1,1,0,0,120,0,106,1.4,1,12,1,11,4,0,3,0,4,15,4,-55,40,0
1,1,524137,0,6,2,1,0,0,60,0,2452,48.155,27,348,1,143,28,22,28,4,71,165,91,-58,163,0
1,1,524160,1,5,4,0,0,0,60,0,3776,152.945,30,348,22,220,41,52,64,2,112,341,48,-43,0,1
1,1,524175,1,11,1,5,0,1,120,0,1117,101.675,7,17,0,55,55,2,16,0,46,120,89,-53,0,1
1,1,524261,0,10,3,0,1,0,120,1,1407,26.37,22,38,0,67,40,8,23,2,58,262,55,-107,158,0
1,1,524369,0,4,1,7,0,0,70,0,686,124.66,7,85,0,94,24,6,29,1,39,80,29,-50,0,1
1,1,524374,1,6,2,6,0,0,120,0,96,0.94,2,8,0,10,6,0,0,0,10,12,4,-20,37,0
1,1,524378,0,6,2,4,1,0,60,0,2333,123.6,34,224,11,115,60,16,33,0,88,260,84,-53,0,1
1,1,524396,0,11,2,2,1,0,60,0,1223,157.195,28,149,0,149,58,8,17,0,36,78,15,-93,0,1
1,1,524731,1,8,2,5,0,1,180,0,32,0.74,2,0,0,9,2,0,0,0,2,8,0,-127,0,1
1,1,525066,0,5,1,0,0,0,90,0,1977,40.44,32,188,1,124,23,8,27,1,37,281,42,-27,0,1
1,1,525128,1,4,1,6,1,0,90,0,184,7.76,1,4,0,10,3,0,0,0,16,35,18,-23,0,1
1,1,525749,0,5,4,0,1,0,70,0,3468,176.665,11,354,0,234,12,45,58,0,36,164,57,-46,0,1
1,1,525762,0,4,1,5,0,0,60,0,340,25.985,4,7,0,31,23,0,8,0,16,23,12,-42,139,0
1,1,525820,0,0,1,4,0,0,120,0,1442,72.195,35,126,0,127,94,0,18,0,36,134,26,-132,0,1
1,1,525854,1,6,2,2,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,0,1
1,1,526068,1,10,1,6,0,0,60,0,1025,131.365,8,120,0,95,44,18,10,0,55,109,35,-30,0,1
1,1,526392,1,4,2,8,0,1,120,0,67,5.96,3,4,0,10,2,0,0,0,3,11,6,-30,0,1
1,1,526426,1,4,1,7,0,0,60,0,75,0,0,11,0,6,0,0,4,1,5,9,4,-130,82,0
1,1,526699,0,8,1,3,0,1,120,1,47,0,0,5,0,3,1,0,0,0,2,2,4,-22,27,0
1,1,527081,1,9,1,1,1,1,120,0,431,0,0,16,0,22,10,0,1,4,23,49,42,-66,11,0
1,1,527306,0,6,1,9,0,0,60,0,686,107.645,12,24,0,55,47,2,17,1,24,49,12,-74,0,1
1,1,527323,0,9,1,1,0,1,120,0,684,72.5,1,48,0,13,26,0,25,0,47,129,25,-120,0,1
1,1,527403,0,1,2,5,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-137,26,0
1,1,527533,1,1,3,5,0,0,60,0,484,1,9,9,0,23,8,1,5,1,36,88,83,-66,51,0
1,1,527619,1,2,2,8,0,0,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,-71,0
1,1,527747,1,0,2,9,0,0,60,0,858,35.74,14,49,0,47,24,11,6,0,28,59,34,-23,136,0
1,1,527789,1,3,3,0,0,0,90,0,80,0,1,0,0,6,1,0,0,0,3,13,11,-123,0,1
1,1,527917,1,0,1,2,0,0,60,0,2875,143.15,26,311,2,189,91,19,44,1,100,298,109,-52,0,1
1,1,528034,1,4,2,6,0,0,60,0,1270,43.56,39,13,0,86,60,2,5,2,23,84,14,-21,0,1
1,1,528184,0,0,2,6,0,0,75,0,2641,134.685,43,193,1,157,102,12,27,1,78,296,58,-34,0,1
1,1,528271,1,4,2,9,0,0,75,0,868,16.31,4,18,0,27,16,0,5,1,19,30,19,-134,97,0
1,1,528420,0,9,2,1,0,0,60,0,661,1.17,10,21,0,19,16,0,5,1,39,85,27,-18,75,0
1,1,528642,0,4,1,4,0,0,130,0,134,0,1,18,0,13,6,0,0,0,2,10,10,-119,23,0
1,1,528846,1,2,3,0,1,1,120,0,5430,109.725,65,324,0,208,121,34,43,0,235,415,54,-42,0,1
1,1,528923,1,6,1,0,0,1,120,0,1401,41.655,10,186,0,86,50,0,10,3,34,93,55,-25,0,1
1,1,529025,1,8,2,3,1,0,60,0,2735,160.955,39,226,0,115,32,3,26,1,153,435,72,-80,0,1
1,1,529078,1,8,3,6,0,0,60,0,1029,141.54,21,93,0,83,27,7,13,1,55,112,25,-42,0,1
1,1,529384,1,3,2,5,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-148,-30,0
1,1,529404,1,6,2,1,0,0,60,0,1483,136.01,8,271,0,133,48,0,22,2,53,85,18,-59,0,1
1,1,529525,0,6,1,5,0,1,120,0,84,0.54,1,10,0,11,4,0,0,0,4,1,1,-127,177,0
1,1,529670,1,3,1,8,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-120,-67,0
1,1,529760,1,1,1,1,0,0,120,0,189,1.98,2,24,0,32,7,5,2,1,1,3,3,-82,0,1
1,1,529789,1,0,1,2,0,0,60,0,132,0,3,0,0,8,20,0,0,0,10,26,3,-87,0,1
1,1,529863,1,4,1,4,0,0,60,0,1139,129.785,14,93,0,100,39,3,24,2,64,115,47,-102,0,1
1,1,529877,1,6,1,2,0,0,90,1,19,0,0,0,0,5,2,0,0,0,2,0,1,-53,27,0
1,1,530137,1,9,1,3,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-119,-18,0
1,1,530234,0,8,2,9,0,0,60,0,1289,152.675,10,187,1,86,13,0,11,0,35,107,20,-123,0,1
1,1,530748,1,8,2,8,0,0,100,0,305,16.01,11,14,0,37,20,0,2,0,18,30,7,-25,171,0
1,1,530762,1,11,1,3,0,0,90,0,57,0,0,0,0,1,1,0,0,0,8,5,5,-88,173,0
1,1,530901,1,9,1,7,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,11,0
1,1,531047,1,11,1,8,0,0,60,0,2530,100.155,26,244,1,178,108,11,27,0,56,264,80,-25,0,1
1,1,531069,1,0,1,6,1,0,60,1,905,12.085,8,37,1,38,16,6,11,1,48,97,63,-52,96,0
1,1,531075,1,5,1,2,1,1,120,0,848,40.825,6,129,0,80,25,5,1,1,26,43,31,-95,0,1
1,1,531202,1,1,2,7,0,0,60,0,4568,159.655,28,344,118,181,48,15,22,0,168,628,95,-68,0,1
1,1,531340,0,0,1,2,0,1,180,0,417,10.315,13,42,0,42,6,0,8,1,6,69,12,-42,100,0
1,1,531377,0,6,1,2,0,0,60,1,105,4.29,1,2,0,10,8,0,0,0,5,10,10,-29,0,1
1,1,531787,1,4,2,0,0,0,60,0,997,73.08,8,34,0,75,56,4,8,0,91,106,59,-90,0,1
1,1,531888,0,0,1,4,0,0,90,0,150,0,1,4,0,7,7,1,1,1,7,20,6,-94,47,0
1,1,531924,0,8,2,4,0,0,90,0,948,114.96,10,115,0,96,35,2,6,0,59,69,6,-21,0,1
1,1,532067,0,6,2,0,0,0,120,0,44,0,0,6,0,3,1,0,0,0,1,2,2,-71,12,0
1,1,532144,1,9,2,4,1,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,-15,0
1,1,532267,1,9,1,6,0,1,120,0,854,24.3,3,122,1,93,29,1,10,0,36,41,46,-44,226,0
1,1,532491,1,7,2,0,0,0,60,0,1274,113.225,12,115,0,128,72,2,12,1,50,100,32,-120,0,1
1,1,532565,1,3,1,9,0,0,60,0,3387,101.355,24,483,0,197,41,3,11,1,90,161,30,-127,0,1
1,1,532648,1,3,2,9,0,0,90,0,323,16.685,4,21,0,22,12,2,5,0,15,30,6,-73,86,0
1,1,532695,0,0,2,9,0,0,60,0,4207,91.125,53,251,0,198,68,21,42,2,148,512,73,-93,0,1
1,1,532718,1,6,3,2,1,0,60,0,983,168.47,8,135,0,75,15,1,16,0,23,116,35,-107,0,1
1,1,532745,0,7,2,2,0,0,60,0,1806,112.025,46,162,1,122,40,36,26,0,101,199,81,-22,0,1
1,1,532855,1,7,2,4,0,0,60,1,1526,149.455,9,117,0,110,44,7,31,2,39,121,57,-118,0,1
1,1,532988,1,11,2,7,0,0,60,0,63,2.965,3,2,0,9,5,0,0,0,4,9,5,-30,0,1
1,1,533004,1,7,3,2,0,0,60,0,915,104.28,7,30,0,47,20,3,12,0,115,183,58,-90,0,1
1,1,533291,1,0,2,8,0,0,60,0,1097,144.75,25,119,4,116,54,3,42,0,64,118,56,-29,0,1
1,1,533522,0,0,2,2,0,0,60,0,657,18.06,4,24,8,41,27,3,5,3,30,85,36,-36,0,1
1,1,533731,1,11,1,2,0,0,60,0,39,0,0,0,0,4,2,0,0,1,3,3,8,-18,0,1
1,1,533829,0,11,2,4,0,0,60,0,84,0,0,1,0,4,2,1,0,1,9,8,11,-85,31,0
1,1,533877,1,12,1,5,0,0,60,0,3427,172.895,17,491,2,187,56,20,36,1,179,570,157,-116,0,1
1,1,534203,1,3,1,0,0,0,60,0,1129,98.205,23,169,0,104,13,7,22,1,55,105,52,-102,0,1
1,1,534219,1,1,1,4,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,1
1,1,534349,0,0,2,9,0,0,60,0,773,21.235,18,75,0,50,31,4,12,0,31,124,17,-61,81,0
1,1,534777,1,9,2,3,0,0,120,0,34,1.86,1,0,0,16,0,0,0,0,1,1,0,-24,27,0
1,1,534910,1,11,1,1,0,0,90,0,777,132.715,9,36,0,73,30,1,13,1,42,112,36,-95,0,1
1,1,535169,0,9,1,3,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,-15,0
1,1,535215,1,5,1,0,1,0,90,0,3247,127.26,19,233,3,202,92,15,48,4,187,366,80,-29,0,1
1,1,535424,1,2,2,0,0,0,60,0,1082,41.705,7,80,0,53,26,5,21,1,44,83,21,-36,0,1
1,1,535463,1,7,1,3,0,0,60,0,1087,39.29,22,60,1,67,33,6,9,0,29,92,30,-34,147,0
1,1,535486,1,3,2,2,0,0,60,0,142,3.825,2,4,0,9,6,0,1,1,9,18,11,-85,41,0
1,1,535620,1,11,1,5,0,0,90,0,399,26.76,9,13,0,29,13,1,8,0,24,44,10,-29,0,1
1,1,535707,0,2,2,1,0,0,60,0,823,2.135,3,22,0,25,12,5,2,1,70,119,71,-16,116,0
1,1,535747,0,10,3,4,1,0,60,0,63,0,0,3,0,5,1,0,0,2,3,12,13,-107,26,0
